,state,state_p,act,r_vel
360,"(2.4e-05, 3.3)","(4.8e-05, 3.212)",10.0,1.101599
361,"(2.4e-05, 3.3)","(3.9e-05, 3.212)",20.0,1.207877
362,"(2.4e-05, 3.3)","(3.2e-05, 3.212)",30.0,1.314268
363,"(2.4e-05, 3.3)","(2.7e-05, 3.212)",40.0,1.428505
364,"(2.4e-05, 3.3)","(2.5e-05, 3.212)",50.0,1.515636
365,"(2.4e-05, 3.3)","(2.5e-05, 3.212)",60.0,1.561241
366,"(2.4e-05, 3.3)","(2.6e-05, 3.212)",70.0,1.591866
367,"(2.4e-05, 3.3)","(2.7e-05, 3.212)",80.0,1.586866
368,"(2.4e-05, 3.3)","(3e-05, 3.212)",90.0,1.55207
369,"(2.4e-05, 3.3)","(3.3e-05, 3.212)",100.0,1.512724
370,"(2.4e-05, 3.3)","(3.5e-05, 3.212)",110.0,1.469476
371,"(2.4e-05, 3.3)","(3.8e-05, 3.212)",120.0,1.428055
372,"(2.4e-05, 3.3)","(4.1e-05, 3.212)",130.0,1.388333
373,"(2.4e-05, 3.3)","(4.4e-05, 3.212)",140.0,1.350195
374,"(2.4e-05, 3.3)","(4.7e-05, 3.212)",150.0,1.317971
375,"(2.4e-05, 3.3)","(5e-05, 3.212)",160.0,1.2825
376,"(2.4e-05, 3.3)","(5.2e-05, 3.212)",170.0,1.256538
377,"(2.4e-05, 3.3)","(5.5e-05, 3.212)",180.0,1.235228
378,"(2.4e-05, 3.3)","(5.7e-05, 3.212)",190.0,1.206493
379,"(2.4e-05, 3.3)","(5.9e-05, 3.212)",200.0,1.189941
380,"(4.1e-05, 3.212)","(4e-06, 3.476)",10.0,1.181486
381,"(4.1e-05, 3.212)","(2e-06, 3.476)",20.0,1.392556
382,"(4.1e-05, 3.212)","(7e-06, 3.476)",30.0,1.641604
383,"(4.1e-05, 3.212)","(1.5e-05, 3.476)",40.0,1.888696
384,"(4.1e-05, 3.212)","(2.3e-05, 3.476)",50.0,2.148267
385,"(4.1e-05, 3.212)","(3.2e-05, 3.476)",60.0,2.408889
386,"(4.1e-05, 3.212)","(4e-05, 3.476)",70.0,2.275526
387,"(4.1e-05, 3.212)","(4.6e-05, 3.476)",80.0,2.133267
388,"(4.1e-05, 3.212)","(5.3e-05, 3.476)",90.0,2.006402
389,"(4.1e-05, 3.212)","(5.7e-05, 3.476)",100.0,1.901111
390,"(4.1e-05, 3.212)","(6e-05, 3.476)",110.0,1.813085
391,"(4.1e-05, 3.212)","(6.4e-05, 3.476)",120.0,1.724553
392,"(4.1e-05, 3.212)","(6.5e-05, 3.476)",130.0,1.649844
393,"(4.1e-05, 3.212)","(6.5e-05, 3.476)",140.0,1.586604
394,"(4.1e-05, 3.212)","(6.3e-05, 3.476)",150.0,1.521364
395,"(4.1e-05, 3.212)","(5.7e-05, 3.476)",160.0,1.465775
396,"(4.1e-05, 3.212)","(4.3e-05, 3.476)",170.0,1.413294
397,"(4.1e-05, 3.212)","(2e-05, 3.476)",180.0,1.368472
398,"(4.1e-05, 3.212)","(2.7e-05, 3.476)",190.0,1.321129
399,"(4.1e-05, 3.212)","(7.8e-05, 3.476)",200.0,1.280503
400,"(5e-05, 3.212)","(4e-06, 3.476)",10.0,1.191517
401,"(5e-05, 3.212)","(2e-06, 3.476)",20.0,1.4173
402,"(5e-05, 3.212)","(7e-06, 3.476)",30.0,1.684647
403,"(5e-05, 3.212)","(1.5e-05, 3.476)",40.0,1.975851
404,"(5e-05, 3.212)","(2.3e-05, 3.476)",50.0,2.151471
405,"(5e-05, 3.212)","(3.2e-05, 3.476)",60.0,2.327843
406,"(5e-05, 3.212)","(4e-05, 3.476)",70.0,2.496579
407,"(5e-05, 3.212)","(4.6e-05, 3.476)",80.0,2.341188
408,"(5e-05, 3.212)","(5.3e-05, 3.476)",90.0,2.202664
409,"(5e-05, 3.212)","(5.7e-05, 3.476)",100.0,2.087778
410,"(5e-05, 3.212)","(6e-05, 3.476)",110.0,1.991809
411,"(5e-05, 3.212)","(6.4e-05, 3.476)",120.0,1.895285
412,"(5e-05, 3.212)","(6.5e-05, 3.476)",130.0,1.813906
413,"(5e-05, 3.212)","(6.5e-05, 3.476)",140.0,1.745094
414,"(5e-05, 3.212)","(6.3e-05, 3.476)",150.0,1.674091
415,"(5e-05, 3.212)","(5.7e-05, 3.476)",160.0,1.613662
416,"(5e-05, 3.212)","(4.3e-05, 3.476)",170.0,1.556638
417,"(5e-05, 3.212)","(2e-05, 3.476)",180.0,1.508007
418,"(5e-05, 3.212)","(2.7e-05, 3.476)",190.0,1.456613
419,"(5e-05, 3.212)","(7.8e-05, 3.476)",200.0,1.412579
420,"(5.5e-05, 3.212)","(4e-06, 3.476)",10.0,1.202547
421,"(5.5e-05, 3.212)","(2e-06, 3.476)",20.0,1.436328
422,"(5.5e-05, 3.212)","(7e-06, 3.476)",30.0,1.71473
423,"(5.5e-05, 3.212)","(1.5e-05, 3.476)",40.0,1.934198
424,"(5.5e-05, 3.212)","(2.3e-05, 3.476)",50.0,2.108333
425,"(5.5e-05, 3.212)","(3.2e-05, 3.476)",60.0,2.276306
426,"(5.5e-05, 3.212)","(4e-05, 3.476)",70.0,2.450437
427,"(5.5e-05, 3.212)","(4.6e-05, 3.476)",80.0,2.494653
428,"(5.5e-05, 3.212)","(5.3e-05, 3.476)",90.0,2.347523
429,"(5.5e-05, 3.212)","(5.7e-05, 3.476)",100.0,2.225556
430,"(5.5e-05, 3.212)","(6e-05, 3.476)",110.0,2.123723
431,"(5.5e-05, 3.212)","(6.4e-05, 3.476)",120.0,2.021301
432,"(5.5e-05, 3.212)","(6.5e-05, 3.476)",130.0,1.935
433,"(5.5e-05, 3.212)","(6.5e-05, 3.476)",140.0,1.862075
434,"(5.5e-05, 3.212)","(6.3e-05, 3.476)",150.0,1.786818
435,"(5.5e-05, 3.212)","(5.7e-05, 3.476)",160.0,1.722817
436,"(5.5e-05, 3.212)","(4.3e-05, 3.476)",170.0,1.66244
437,"(5.5e-05, 3.212)","(2e-05, 3.476)",180.0,1.610997
438,"(5.5e-05, 3.212)","(2.7e-05, 3.476)",190.0,1.556613
439,"(5.5e-05, 3.212)","(7.8e-05, 3.476)",200.0,1.510063
440,"(6e-05, 3.476)","(9.8e-05, 3.388)",10.0,1.205648
441,"(6e-05, 3.476)","(0.000117, 3.388)",20.0,1.434751
442,"(6e-05, 3.476)","(0.00014, 3.388)",30.0,1.711073
443,"(6e-05, 3.476)","(0.00016, 3.388)",40.0,1.946165
444,"(6e-05, 3.476)","(0.000174, 3.388)",50.0,2.118443
445,"(6e-05, 3.476)","(0.00018, 3.388)",60.0,2.294444
446,"(6e-05, 3.476)","(0.000177, 3.388)",70.0,2.467392
447,"(6e-05, 3.476)","(0.000171, 3.388)",80.0,2.370138
448,"(6e-05, 3.476)","(0.000154, 3.388)",90.0,2.24886
449,"(6e-05, 3.476)","(0.000135, 3.388)",100.0,2.129167
450,"(6e-05, 3.476)","(0.000111, 3.388)",110.0,2.028665
451,"(6e-05, 3.476)","(8.7e-05, 3.388)",120.0,1.943831
452,"(6e-05, 3.476)","(8.6e-05, 3.388)",130.0,1.857794
453,"(6e-05, 3.476)","(8.5e-05, 3.388)",140.0,1.78461
454,"(6e-05, 3.476)","(8.4e-05, 3.388)",150.0,1.716096
455,"(6e-05, 3.476)","(8.4e-05, 3.388)",160.0,1.657542
456,"(6e-05, 3.476)","(8.4e-05, 3.388)",170.0,1.602097
457,"(6e-05, 3.476)","(8.3e-05, 3.388)",180.0,1.549498
458,"(6e-05, 3.476)","(8.3e-05, 3.388)",190.0,1.504388
459,"(6e-05, 3.476)","(8.3e-05, 3.388)",200.0,1.465868
460,"(2.3e-05, 3.476)","(9.8e-05, 3.388)",10.0,1.172143
461,"(2.3e-05, 3.476)","(0.000117, 3.388)",20.0,1.37255
462,"(2.3e-05, 3.476)","(0.00014, 3.388)",30.0,1.581899
463,"(2.3e-05, 3.476)","(0.00016, 3.388)",40.0,1.803009
464,"(2.3e-05, 3.476)","(0.000174, 3.388)",50.0,2.024751
465,"(2.3e-05, 3.476)","(0.00018, 3.388)",60.0,2.115833
466,"(2.3e-05, 3.476)","(0.000177, 3.388)",70.0,1.984608
467,"(2.3e-05, 3.476)","(0.000171, 3.388)",80.0,1.858618
468,"(2.3e-05, 3.476)","(0.000154, 3.388)",90.0,1.762018
469,"(2.3e-05, 3.476)","(0.000135, 3.388)",100.0,1.666667
470,"(2.3e-05, 3.476)","(0.000111, 3.388)",110.0,1.586434
471,"(2.3e-05, 3.476)","(8.7e-05, 3.388)",120.0,1.518544
472,"(2.3e-05, 3.476)","(8.6e-05, 3.388)",130.0,1.449706
473,"(2.3e-05, 3.476)","(8.5e-05, 3.388)",140.0,1.390993
474,"(2.3e-05, 3.476)","(8.4e-05, 3.388)",150.0,1.335959
475,"(2.3e-05, 3.476)","(8.4e-05, 3.388)",160.0,1.288771
476,"(2.3e-05, 3.476)","(8.4e-05, 3.388)",170.0,1.244032
477,"(2.3e-05, 3.476)","(8.3e-05, 3.388)",180.0,1.201536
478,"(2.3e-05, 3.476)","(8.3e-05, 3.388)",190.0,1.164939
479,"(2.3e-05, 3.476)","(8.3e-05, 3.388)",200.0,1.133533
480,"(4.6e-05, 3.476)","(9.8e-05, 3.388)",10.0,1.182661
481,"(4.6e-05, 3.476)","(0.000117, 3.388)",20.0,1.398537
482,"(4.6e-05, 3.476)","(0.00014, 3.388)",30.0,1.646871
483,"(4.6e-05, 3.476)","(0.00016, 3.388)",40.0,1.905
484,"(4.6e-05, 3.476)","(0.000174, 3.388)",50.0,2.164573
485,"(4.6e-05, 3.476)","(0.00018, 3.388)",60.0,2.37625
486,"(4.6e-05, 3.476)","(0.000177, 3.388)",70.0,2.229706
487,"(4.6e-05, 3.476)","(0.000171, 3.388)",80.0,2.089032
488,"(4.6e-05, 3.476)","(0.000154, 3.388)",90.0,1.981316
489,"(4.6e-05, 3.476)","(0.000135, 3.388)",100.0,1.875
490,"(4.6e-05, 3.476)","(0.000111, 3.388)",110.0,1.785637
491,"(4.6e-05, 3.476)","(8.7e-05, 3.388)",120.0,1.710115
492,"(4.6e-05, 3.476)","(8.6e-05, 3.388)",130.0,1.633529
493,"(4.6e-05, 3.476)","(8.5e-05, 3.388)",140.0,1.568298
494,"(4.6e-05, 3.476)","(8.4e-05, 3.388)",150.0,1.507192
495,"(4.6e-05, 3.476)","(8.4e-05, 3.388)",160.0,1.454884
496,"(4.6e-05, 3.476)","(8.4e-05, 3.388)",170.0,1.405323
497,"(4.6e-05, 3.476)","(8.3e-05, 3.388)",180.0,1.358276
498,"(4.6e-05, 3.476)","(8.3e-05, 3.388)",190.0,1.317844
499,"(4.6e-05, 3.476)","(8.3e-05, 3.388)",200.0,1.283234
500,"(0.000111, 3.388)","(0.000101, 3.432)",10.0,1.013587
501,"(0.000111, 3.388)","(0.000102, 3.432)",20.0,1.020075
502,"(0.000111, 3.388)","(9.9e-05, 3.432)",30.0,1.022879
503,"(0.000111, 3.388)","(9.4e-05, 3.432)",40.0,1.025802
504,"(0.000111, 3.388)","(8.8e-05, 3.432)",50.0,1.028846
505,"(0.000111, 3.388)","(8.3e-05, 3.432)",60.0,1.023846
506,"(0.000111, 3.388)","(7.9e-05, 3.432)",70.0,1.018846
507,"(0.000111, 3.388)","(7.6e-05, 3.432)",80.0,1.009808
508,"(0.000111, 3.388)","(7.3e-05, 3.432)",90.0,1.000802
509,"(0.000111, 3.388)","(7.1e-05, 3.432)",100.0,0.987879
510,"(0.000111, 3.388)","(7e-05, 3.432)",110.0,0.975075
511,"(0.000111, 3.388)","(6.9e-05, 3.432)",120.0,0.958587
512,"(0.000111, 3.388)","(6.9e-05, 3.432)",130.0,0.94607
513,"(0.000111, 3.388)","(6.8e-05, 3.432)",140.0,-1.077299
514,"(0.000111, 3.388)","(6.9e-05, 3.432)",150.0,-1.118796
515,"(0.000111, 3.388)","(6.9e-05, 3.432)",160.0,-1.156642
516,"(0.000111, 3.388)","(6.9e-05, 3.432)",170.0,-1.194489
517,"(0.000111, 3.388)","(7e-05, 3.432)",180.0,-1.232336
518,"(0.000111, 3.388)","(7e-05, 3.432)",190.0,-1.266533
519,"(0.000111, 3.388)","(7.1e-05, 3.432)",200.0,-1.30073
520,"(8.4e-05, 3.388)","(0.000101, 3.432)",10.0,1.054072
521,"(8.4e-05, 3.388)","(0.000102, 3.432)",20.0,1.100619
522,"(8.4e-05, 3.388)","(9.9e-05, 3.432)",30.0,1.152442
523,"(8.4e-05, 3.388)","(9.4e-05, 3.432)",40.0,1.20439
524,"(8.4e-05, 3.388)","(8.8e-05, 3.432)",50.0,1.242677
525,"(8.4e-05, 3.388)","(8.3e-05, 3.432)",60.0,1.270518
526,"(8.4e-05, 3.388)","(7.9e-05, 3.432)",70.0,1.226307
527,"(8.4e-05, 3.388)","(7.6e-05, 3.432)",80.0,1.143962
528,"(8.4e-05, 3.388)","(7.3e-05, 3.432)",90.0,1.075536
529,"(8.4e-05, 3.388)","(7.1e-05, 3.432)",100.0,1.018085
530,"(8.4e-05, 3.388)","(7e-05, 3.432)",110.0,0.965325
531,"(8.4e-05, 3.388)","(6.9e-05, 3.432)",120.0,-1.07992
532,"(8.4e-05, 3.388)","(6.9e-05, 3.432)",130.0,-1.124761
533,"(8.4e-05, 3.388)","(6.8e-05, 3.432)",140.0,-1.169602
534,"(8.4e-05, 3.388)","(6.9e-05, 3.432)",150.0,-1.214442
535,"(8.4e-05, 3.388)","(6.9e-05, 3.432)",160.0,-1.255299
536,"(8.4e-05, 3.388)","(6.9e-05, 3.432)",170.0,-1.296155
537,"(8.4e-05, 3.388)","(7e-05, 3.432)",180.0,-1.337012
538,"(8.4e-05, 3.388)","(7e-05, 3.432)",190.0,-1.373884
539,"(8.4e-05, 3.388)","(7.1e-05, 3.432)",200.0,-1.410757
540,"(8.4e-05, 3.388)","(0.000101, 3.432)",10.0,1.032975
541,"(8.4e-05, 3.388)","(0.000102, 3.432)",20.0,1.054935
542,"(8.4e-05, 3.388)","(9.9e-05, 3.432)",30.0,1.078333
543,"(8.4e-05, 3.388)","(9.4e-05, 3.432)",40.0,1.10844
544,"(8.4e-05, 3.388)","(8.8e-05, 3.432)",50.0,1.135377
545,"(8.4e-05, 3.388)","(8.3e-05, 3.432)",60.0,1.17
546,"(8.4e-05, 3.388)","(7.9e-05, 3.432)",70.0,1.201181
547,"(8.4e-05, 3.388)","(7.6e-05, 3.432)",80.0,1.120377
548,"(8.4e-05, 3.388)","(7.3e-05, 3.432)",90.0,1.053214
549,"(8.4e-05, 3.388)","(7.1e-05, 3.432)",100.0,0.996809
550,"(8.4e-05, 3.388)","(7e-05, 3.432)",110.0,-0.055
551,"(8.4e-05, 3.388)","(6.9e-05, 3.432)",120.0,-1.10065
552,"(8.4e-05, 3.388)","(6.9e-05, 3.432)",130.0,-1.146301
553,"(8.4e-05, 3.388)","(6.8e-05, 3.432)",140.0,-1.191951
554,"(8.4e-05, 3.388)","(6.9e-05, 3.432)",150.0,-1.237602
555,"(8.4e-05, 3.388)","(6.9e-05, 3.432)",160.0,-1.279187
556,"(8.4e-05, 3.388)","(6.9e-05, 3.432)",170.0,-1.320772
557,"(8.4e-05, 3.388)","(7e-05, 3.432)",180.0,-1.362358
558,"(8.4e-05, 3.388)","(7e-05, 3.432)",190.0,-1.399878
559,"(8.4e-05, 3.388)","(7.1e-05, 3.432)",200.0,-1.437398
560,"(7.1e-05, 3.432)","(0.000106, 2.86)",10.0,1.163605
561,"(7.1e-05, 3.432)","(0.00011, 2.86)",20.0,1.348108
562,"(7.1e-05, 3.432)","(0.000106, 2.86)",30.0,1.549202
563,"(7.1e-05, 3.432)","(9.9e-05, 2.86)",40.0,1.750925
564,"(7.1e-05, 3.432)","(9.7e-05, 2.86)",50.0,1.945588
565,"(7.1e-05, 3.432)","(9.5e-05, 2.86)",60.0,2.096984
566,"(7.1e-05, 3.432)","(9.2e-05, 2.86)",70.0,1.965
567,"(7.1e-05, 3.432)","(9e-05, 2.86)",80.0,1.838505
568,"(7.1e-05, 3.432)","(8.7e-05, 2.86)",90.0,1.733761
569,"(7.1e-05, 3.432)","(8.5e-05, 2.86)",100.0,1.646203
570,"(7.1e-05, 3.432)","(8.3e-05, 2.86)",110.0,1.565968
571,"(7.1e-05, 3.432)","(8.2e-05, 2.86)",120.0,1.492124
572,"(7.1e-05, 3.432)","(8.1e-05, 2.86)",130.0,1.429424
573,"(7.1e-05, 3.432)","(8e-05, 2.86)",140.0,1.37086
574,"(7.1e-05, 3.432)","(8e-05, 2.86)",150.0,1.316003
575,"(7.1e-05, 3.432)","(7.9e-05, 2.86)",160.0,1.268993
576,"(7.1e-05, 3.432)","(7.9e-05, 2.86)",170.0,1.224446
577,"(7.1e-05, 3.432)","(7.9e-05, 2.86)",180.0,1.182152
578,"(7.1e-05, 3.432)","(7.9e-05, 2.86)",190.0,1.145741
579,"(7.1e-05, 3.432)","(7.9e-05, 2.86)",200.0,1.110843
580,"(6.9e-05, 3.432)","(0.000106, 2.86)",10.0,1.143387
581,"(6.9e-05, 3.432)","(0.00011, 2.86)",20.0,1.308519
582,"(6.9e-05, 3.432)","(0.000106, 2.86)",30.0,1.468333
583,"(6.9e-05, 3.432)","(9.9e-05, 2.86)",40.0,1.620553
584,"(6.9e-05, 3.432)","(9.7e-05, 2.86)",50.0,1.77298
585,"(6.9e-05, 3.432)","(9.5e-05, 2.86)",60.0,1.853598
586,"(6.9e-05, 3.432)","(9.2e-05, 2.86)",70.0,1.736144
587,"(6.9e-05, 3.432)","(9e-05, 2.86)",80.0,1.623551
588,"(6.9e-05, 3.432)","(8.7e-05, 2.86)",90.0,1.530221
589,"(6.9e-05, 3.432)","(8.5e-05, 2.86)",100.0,1.45211
590,"(6.9e-05, 3.432)","(8.3e-05, 2.86)",110.0,1.380484
591,"(6.9e-05, 3.432)","(8.2e-05, 2.86)",120.0,1.314517
592,"(6.9e-05, 3.432)","(8.1e-05, 2.86)",130.0,1.25842
593,"(6.9e-05, 3.432)","(8e-05, 2.86)",140.0,1.205986
594,"(6.9e-05, 3.432)","(8e-05, 2.86)",150.0,1.156834
595,"(6.9e-05, 3.432)","(7.9e-05, 2.86)",160.0,1.114631
596,"(6.9e-05, 3.432)","(7.9e-05, 2.86)",170.0,1.074609
597,"(6.9e-05, 3.432)","(7.9e-05, 2.86)",180.0,1.036582
598,"(6.9e-05, 3.432)","(7.9e-05, 2.86)",190.0,1.003765
599,"(6.9e-05, 3.432)","(7.9e-05, 2.86)",200.0,0.972289
600,"(0.000102, 3.432)","(0.000106, 2.86)",10.0,1.068359
601,"(0.000102, 3.432)","(0.00011, 2.86)",20.0,1.13876
602,"(0.000102, 3.432)","(0.000106, 2.86)",30.0,1.220556
603,"(0.000102, 3.432)","(9.9e-05, 2.86)",40.0,1.285164
604,"(0.000102, 3.432)","(9.7e-05, 2.86)",50.0,1.337745
605,"(0.000102, 3.432)","(9.5e-05, 2.86)",60.0,1.388367
606,"(0.000102, 3.432)","(9.2e-05, 2.86)",70.0,1.348085
607,"(0.000102, 3.432)","(9e-05, 2.86)",80.0,1.259065
608,"(0.000102, 3.432)","(8.7e-05, 2.86)",90.0,1.185088
609,"(0.000102, 3.432)","(8.5e-05, 2.86)",100.0,1.122996
610,"(0.000102, 3.432)","(8.3e-05, 2.86)",110.0,1.065968
611,"(0.000102, 3.432)","(8.2e-05, 2.86)",120.0,1.013359
612,"(0.000102, 3.432)","(8.1e-05, 2.86)",130.0,0.972313
613,"(0.000102, 3.432)","(8e-05, 2.86)",140.0,-1.073597
614,"(0.000102, 3.432)","(8e-05, 2.86)",150.0,-1.114568
615,"(0.000102, 3.432)","(7.9e-05, 2.86)",160.0,-1.151942
616,"(0.000102, 3.432)","(7.9e-05, 2.86)",170.0,-1.189317
617,"(0.000102, 3.432)","(7.9e-05, 2.86)",180.0,-1.226691
618,"(0.000102, 3.432)","(7.9e-05, 2.86)",190.0,-1.260468
619,"(0.000102, 3.432)","(7.9e-05, 2.86)",200.0,-1.294245
620,"(9.9e-05, 2.86)","(5e-06, 4.356)",10.0,1.007931
621,"(9.9e-05, 2.86)","(1.8e-05, 4.356)",20.0,1.016201
622,"(9.9e-05, 2.86)","(2.5e-05, 4.356)",30.0,1.020242
623,"(9.9e-05, 2.86)","(2.6e-05, 4.356)",40.0,1.024444
624,"(9.9e-05, 2.86)","(2.2e-05, 4.356)",50.0,1.019444
625,"(9.9e-05, 2.86)","(1.4e-05, 4.356)",60.0,1.019107
626,"(9.9e-05, 2.86)","(4e-06, 4.356)",70.0,1.014107
627,"(9.9e-05, 2.86)","(2e-06, 4.356)",80.0,1.004444
628,"(9.9e-05, 2.86)","(7e-06, 4.356)",90.0,0.994823
629,"(9.9e-05, 2.86)","(1.2e-05, 4.356)",100.0,0.985242
630,"(9.9e-05, 2.86)","(1.8e-05, 4.356)",110.0,0.971201
631,"(9.9e-05, 2.86)","(2.2e-05, 4.356)",120.0,0.961739
632,"(9.9e-05, 2.86)","(2.6e-05, 4.356)",130.0,0.943584
633,"(9.9e-05, 2.86)","(3e-05, 4.356)",140.0,-1.099787
634,"(9.9e-05, 2.86)","(3.5e-05, 4.356)",150.0,-1.143085
635,"(9.9e-05, 2.86)","(3.8e-05, 4.356)",160.0,-1.186383
636,"(9.9e-05, 2.86)","(4.1e-05, 4.356)",170.0,-1.225426
637,"(9.9e-05, 2.86)","(4.4e-05, 4.356)",180.0,-1.268723
638,"(9.9e-05, 2.86)","(4.7e-05, 4.356)",190.0,-1.307766
639,"(9.9e-05, 2.86)","(5e-05, 4.356)",200.0,-1.346809
640,"(7.9e-05, 2.86)","(6e-06, 4.356)",10.0,1.13306
641,"(7.9e-05, 2.86)","(1.8e-05, 4.356)",20.0,1.27692
642,"(7.9e-05, 2.86)","(2.5e-05, 4.356)",30.0,1.430498
643,"(7.9e-05, 2.86)","(2.6e-05, 4.356)",40.0,1.568542
644,"(7.9e-05, 2.86)","(2.2e-05, 4.356)",50.0,1.698164
645,"(7.9e-05, 2.86)","(1.4e-05, 4.356)",60.0,1.818485
646,"(7.9e-05, 2.86)","(4e-06, 4.356)",70.0,1.759118
647,"(7.9e-05, 2.86)","(2e-06, 4.356)",80.0,1.635824
648,"(7.9e-05, 2.86)","(7e-06, 4.356)",90.0,1.535311
649,"(7.9e-05, 2.86)","(1.2e-05, 4.356)",100.0,1.445098
650,"(7.9e-05, 2.86)","(1.8e-05, 4.356)",110.0,1.370234
651,"(7.9e-05, 2.86)","(2.2e-05, 4.356)",120.0,1.301607
652,"(7.9e-05, 2.86)","(2.6e-05, 4.356)",130.0,1.244013
653,"(7.9e-05, 2.86)","(3e-05, 4.356)",140.0,1.190331
654,"(7.9e-05, 2.86)","(3.5e-05, 4.356)",150.0,1.140139
655,"(7.9e-05, 2.86)","(3.8e-05, 4.356)",160.0,1.093077
656,"(7.9e-05, 2.86)","(4.1e-05, 4.356)",170.0,1.05306
657,"(7.9e-05, 2.86)","(4.4e-05, 4.356)",180.0,1.011083
658,"(7.9e-05, 2.86)","(4.7e-05, 4.356)",190.0,0.975175
659,"(7.9e-05, 2.86)","(5e-05, 4.356)",200.0,0.940956
660,"(0.000141, 2.86)","(5e-06, 4.356)",10.0,1.041099
661,"(0.000141, 2.86)","(1.8e-05, 4.356)",20.0,1.078561
662,"(0.000141, 2.86)","(2.5e-05, 4.356)",30.0,1.110954
663,"(0.000141, 2.86)","(2.6e-05, 4.356)",40.0,1.132344
664,"(0.000141, 2.86)","(2.2e-05, 4.356)",50.0,1.155
665,"(0.000141, 2.86)","(1.4e-05, 4.356)",60.0,1.169187
666,"(0.000141, 2.86)","(4e-06, 4.356)",70.0,1.159332
667,"(0.000141, 2.86)","(2e-06, 4.356)",80.0,1.154332
668,"(0.000141, 2.86)","(7e-06, 4.356)",90.0,1.144516
669,"(0.000141, 2.86)","(1.2e-05, 4.356)",100.0,1.125299
670,"(0.000141, 2.86)","(1.8e-05, 4.356)",110.0,1.106417
671,"(0.000141, 2.86)","(2.2e-05, 4.356)",120.0,1.083411
672,"(0.000141, 2.86)","(2.6e-05, 4.356)",130.0,1.065268
673,"(0.000141, 2.86)","(3e-05, 4.356)",140.0,1.043208
674,"(0.000141, 2.86)","(3.5e-05, 4.356)",150.0,1.021654
675,"(0.000141, 2.86)","(3.8e-05, 4.356)",160.0,0.996642
676,"(0.000141, 2.86)","(4.1e-05, 4.356)",170.0,0.979982
677,"(0.000141, 2.86)","(4.4e-05, 4.356)",180.0,0.959822
678,"(0.000141, 2.86)","(4.7e-05, 4.356)",190.0,0.940088
679,"(0.000141, 2.86)","(5e-05, 4.356)",200.0,0.906826
680,"(4.4e-05, 4.356)","(3.9e-05, 6.16)",10.0,1.108346
681,"(4.4e-05, 4.356)","(5.8e-05, 6.16)",20.0,1.227805
682,"(4.4e-05, 4.356)","(6.4e-05, 6.16)",30.0,1.347416
683,"(4.4e-05, 4.356)","(6.5e-05, 6.16)",40.0,1.48
684,"(4.4e-05, 4.356)","(6.5e-05, 6.16)",50.0,1.590385
685,"(4.4e-05, 4.356)","(6e-05, 6.16)",60.0,1.695212
686,"(4.4e-05, 4.356)","(5.2e-05, 6.16)",70.0,1.750924
687,"(4.4e-05, 4.356)","(3.4e-05, 6.16)",80.0,1.75646
688,"(4.4e-05, 4.356)","(1.3e-05, 6.16)",90.0,1.740924
689,"(4.4e-05, 4.356)","(1.7e-05, 6.16)",100.0,1.705043
690,"(4.4e-05, 4.356)","(5.9e-05, 6.16)",110.0,1.689986
691,"(4.4e-05, 4.356)","(9.8e-05, 6.16)",120.0,1.655493
692,"(4.4e-05, 4.356)","(0.000147, 6.16)",130.0,1.621981
693,"(4.4e-05, 4.356)","(0.000197, 6.16)",140.0,1.61232
694,"(4.4e-05, 4.356)","(0.000246, 6.16)",150.0,1.593493
695,"(4.4e-05, 4.356)","(0.000294, 6.16)",160.0,1.574891
696,"(4.4e-05, 4.356)","(0.000329, 6.16)",170.0,1.560946
697,"(4.4e-05, 4.356)","(0.000353, 6.16)",180.0,1.551509
698,"(4.4e-05, 4.356)","(0.000363, 6.16)",190.0,1.546509
699,"(4.4e-05, 4.356)","(0.000359, 6.16)",200.0,1.545946
700,"(1.2e-05, 4.356)","(3.9e-05, 6.16)",10.0,1.087308
701,"(1.2e-05, 4.356)","(5.8e-05, 6.16)",20.0,1.178995
702,"(1.2e-05, 4.356)","(6.4e-05, 6.16)",30.0,1.265928
703,"(1.2e-05, 4.356)","(6.5e-05, 6.16)",40.0,1.360556
704,"(1.2e-05, 4.356)","(6.5e-05, 6.16)",50.0,1.411416
705,"(1.2e-05, 4.356)","(6e-05, 6.16)",60.0,1.453582
706,"(1.2e-05, 4.356)","(5.2e-05, 6.16)",70.0,1.48954
707,"(1.2e-05, 4.356)","(3.4e-05, 6.16)",80.0,1.479878
708,"(1.2e-05, 4.356)","(1.3e-05, 6.16)",90.0,1.470244
709,"(1.2e-05, 4.356)","(1.7e-05, 6.16)",100.0,1.438024
710,"(1.2e-05, 4.356)","(5.9e-05, 6.16)",110.0,1.415414
711,"(1.2e-05, 4.356)","(9.8e-05, 6.16)",120.0,1.393216
712,"(1.2e-05, 4.356)","(0.000147, 6.16)",130.0,1.359069
713,"(1.2e-05, 4.356)","(0.000197, 6.16)",140.0,1.341932
714,"(1.2e-05, 4.356)","(0.000246, 6.16)",150.0,1.317157
715,"(1.2e-05, 4.356)","(0.000294, 6.16)",160.0,1.304401
716,"(1.2e-05, 4.356)","(0.000329, 6.16)",170.0,1.284146
717,"(1.2e-05, 4.356)","(0.000353, 6.16)",180.0,1.275385
718,"(1.2e-05, 4.356)","(0.000363, 6.16)",190.0,1.259223
