,state,state_p,act,r_disp
18520,"(4e-06, 2.684)","(0.0, 3.036)",10.0,1.002634
18521,"(4e-06, 2.684)","(4e-06, 3.036)",20.0,-0.01
18522,"(4e-06, 2.684)","(8e-06, 3.036)",30.0,-0.015
18523,"(4e-06, 2.684)","(1.3e-05, 3.036)",40.0,-1.027576
18524,"(4e-06, 2.684)","(1.7e-05, 3.036)",50.0,-1.040152
18525,"(4e-06, 2.684)","(2.1e-05, 3.036)",60.0,-1.052727
18526,"(4e-06, 2.684)","(2.5e-05, 3.036)",70.0,-1.065303
18527,"(4e-06, 2.684)","(2.8e-05, 3.036)",80.0,-1.077879
18528,"(4e-06, 2.684)","(3.1e-05, 3.036)",90.0,-1.09803
18529,"(4e-06, 2.684)","(3.4e-05, 3.036)",100.0,-1.110606
18530,"(4e-06, 2.684)","(3.6e-05, 3.036)",110.0,-1.123182
18531,"(4e-06, 2.684)","(3.9e-05, 3.036)",120.0,-1.135758
18532,"(4e-06, 2.684)","(4.2e-05, 3.036)",130.0,-1.163485
18533,"(4e-06, 2.684)","(4.4e-05, 3.036)",140.0,-1.198788
18534,"(4e-06, 2.684)","(4.7e-05, 3.036)",150.0,-1.234091
18535,"(4e-06, 2.684)","(5e-05, 3.036)",160.0,-1.269394
18536,"(4e-06, 2.684)","(5.2e-05, 3.036)",170.0,-1.297121
18537,"(4e-06, 2.684)","(5.5e-05, 3.036)",180.0,-1.332424
18538,"(4e-06, 2.684)","(5.8e-05, 3.036)",190.0,-1.360152
18539,"(4e-06, 2.684)","(6.1e-05, 3.036)",200.0,-1.387879
18540,"(2e-05, 2.684)","(0.0, 3.036)",10.0,1.017727
18541,"(2e-05, 2.684)","(4e-06, 3.036)",20.0,1.036512
18542,"(2e-05, 2.684)","(8e-06, 3.036)",30.0,1.056429
18543,"(2e-05, 2.684)","(1.3e-05, 3.036)",40.0,1.06
18544,"(2e-05, 2.684)","(1.7e-05, 3.036)",50.0,1.072561
18545,"(2e-05, 2.684)","(2.1e-05, 3.036)",60.0,1.076557
18546,"(2e-05, 2.684)","(2.5e-05, 3.036)",70.0,1.080702
18547,"(2e-05, 2.684)","(2.8e-05, 3.036)",80.0,1.066557
18548,"(2e-05, 2.684)","(3.1e-05, 3.036)",90.0,1.017992
18549,"(2e-05, 2.684)","(3.4e-05, 3.036)",100.0,0.972727
18550,"(2e-05, 2.684)","(3.6e-05, 3.036)",110.0,-1.062407
18551,"(2e-05, 2.684)","(3.9e-05, 3.036)",120.0,-1.104444
18552,"(2e-05, 2.684)","(4.2e-05, 3.036)",130.0,-1.139074
18553,"(2e-05, 2.684)","(4.4e-05, 3.036)",140.0,-1.173704
18554,"(2e-05, 2.684)","(4.7e-05, 3.036)",150.0,-1.208333
18555,"(2e-05, 2.684)","(5e-05, 3.036)",160.0,-1.242963
18556,"(2e-05, 2.684)","(5.2e-05, 3.036)",170.0,-1.270185
18557,"(2e-05, 2.684)","(5.5e-05, 3.036)",180.0,-1.304815
18558,"(2e-05, 2.684)","(5.8e-05, 3.036)",190.0,-1.332037
18559,"(2e-05, 2.684)","(6.1e-05, 3.036)",200.0,-1.359259
18560,"(0.0, 3.036)","(5e-05, 3.74)",10.0,-0.005
18561,"(0.0, 3.036)","(5.6e-05, 3.74)",20.0,-0.01
18562,"(0.0, 3.036)","(6e-05, 3.74)",30.0,-1.024009
18563,"(0.0, 3.036)","(6.2e-05, 3.74)",40.0,-1.083063
18564,"(0.0, 3.036)","(6.3e-05, 3.74)",50.0,-1.151126
18565,"(0.0, 3.036)","(6.5e-05, 3.74)",60.0,-1.21018
18566,"(0.0, 3.036)","(6.7e-05, 3.74)",70.0,-1.260225
18567,"(0.0, 3.036)","(6.9e-05, 3.74)",80.0,-1.319279
18568,"(0.0, 3.036)","(7.2e-05, 3.74)",90.0,-1.369324
18569,"(0.0, 3.036)","(7.4e-05, 3.74)",100.0,-1.41036
18570,"(0.0, 3.036)","(7.8e-05, 3.74)",110.0,-1.460405
18571,"(0.0, 3.036)","(8.1e-05, 3.74)",120.0,-1.501441
18572,"(0.0, 3.036)","(8.5e-05, 3.74)",130.0,-1.542477
18573,"(0.0, 3.036)","(8.9e-05, 3.74)",140.0,-1.583514
18574,"(0.0, 3.036)","(9.4e-05, 3.74)",150.0,-1.62455
18575,"(0.0, 3.036)","(9.8e-05, 3.74)",160.0,-1.665586
18576,"(0.0, 3.036)","(0.000103, 3.74)",170.0,-1.697613
18577,"(0.0, 3.036)","(0.000108, 3.74)",180.0,-1.72964
18578,"(0.0, 3.036)","(0.000113, 3.74)",190.0,-1.752658
18579,"(0.0, 3.036)","(0.000117, 3.74)",200.0,-1.775676
18580,"(5.2e-05, 3.036)","(5e-05, 3.74)",10.0,1.010038
18581,"(5.2e-05, 3.036)","(5.6e-05, 3.74)",20.0,1.005038
18582,"(5.2e-05, 3.036)","(6e-05, 3.74)",30.0,0.992463
18583,"(5.2e-05, 3.036)","(6.2e-05, 3.74)",40.0,-1.027407
18584,"(5.2e-05, 3.036)","(6.3e-05, 3.74)",50.0,-1.05463
18585,"(5.2e-05, 3.036)","(6.5e-05, 3.74)",60.0,-1.081852
18586,"(5.2e-05, 3.036)","(6.7e-05, 3.74)",70.0,-1.109074
18587,"(5.2e-05, 3.036)","(6.9e-05, 3.74)",80.0,-1.136296
18588,"(5.2e-05, 3.036)","(7.2e-05, 3.74)",90.0,-1.170926
18589,"(5.2e-05, 3.036)","(7.4e-05, 3.74)",100.0,-1.198148
18590,"(5.2e-05, 3.036)","(7.8e-05, 3.74)",110.0,-1.22537
18591,"(5.2e-05, 3.036)","(8.1e-05, 3.74)",120.0,-1.252593
18592,"(5.2e-05, 3.036)","(8.5e-05, 3.74)",130.0,-1.279815
18593,"(5.2e-05, 3.036)","(8.9e-05, 3.74)",140.0,-1.314444
18594,"(5.2e-05, 3.036)","(9.4e-05, 3.74)",150.0,-1.349074
18595,"(5.2e-05, 3.036)","(9.8e-05, 3.74)",160.0,-1.383704
18596,"(5.2e-05, 3.036)","(0.000103, 3.74)",170.0,-1.410926
18597,"(5.2e-05, 3.036)","(0.000108, 3.74)",180.0,-1.438148
18598,"(5.2e-05, 3.036)","(0.000113, 3.74)",190.0,-1.457963
18599,"(5.2e-05, 3.036)","(0.000117, 3.74)",200.0,-1.477778
18600,"(3.1e-05, 3.036)","(5e-05, 3.74)",10.0,1.037373
18601,"(3.1e-05, 3.036)","(5.6e-05, 3.74)",20.0,1.006529
18602,"(3.1e-05, 3.036)","(6e-05, 3.74)",30.0,-0.015
18603,"(3.1e-05, 3.036)","(6.2e-05, 3.74)",40.0,-1.04439
18604,"(3.1e-05, 3.036)","(6.3e-05, 3.74)",50.0,-1.07378
18605,"(3.1e-05, 3.036)","(6.5e-05, 3.74)",60.0,-1.103171
18606,"(3.1e-05, 3.036)","(6.7e-05, 3.74)",70.0,-1.140691
18607,"(3.1e-05, 3.036)","(6.9e-05, 3.74)",80.0,-1.194472
18608,"(3.1e-05, 3.036)","(7.2e-05, 3.74)",90.0,-1.240122
18609,"(3.1e-05, 3.036)","(7.4e-05, 3.74)",100.0,-1.277642
18610,"(3.1e-05, 3.036)","(7.8e-05, 3.74)",110.0,-1.323293
18611,"(3.1e-05, 3.036)","(8.1e-05, 3.74)",120.0,-1.360813
18612,"(3.1e-05, 3.036)","(8.5e-05, 3.74)",130.0,-1.398333
18613,"(3.1e-05, 3.036)","(8.9e-05, 3.74)",140.0,-1.435854
18614,"(3.1e-05, 3.036)","(9.4e-05, 3.74)",150.0,-1.473374
18615,"(3.1e-05, 3.036)","(9.8e-05, 3.74)",160.0,-1.510894
18616,"(3.1e-05, 3.036)","(0.000103, 3.74)",170.0,-1.540285
18617,"(3.1e-05, 3.036)","(0.000108, 3.74)",180.0,-1.569675
18618,"(3.1e-05, 3.036)","(0.000113, 3.74)",190.0,-1.590935
18619,"(3.1e-05, 3.036)","(0.000117, 3.74)",200.0,-1.612195
18620,"(0.000108, 3.74)","(0.000106, 4.356)",10.0,1.043649
18621,"(0.000108, 3.74)","(0.000113, 4.356)",20.0,1.073799
18622,"(0.000108, 3.74)","(0.000121, 4.356)",30.0,1.099943
18623,"(0.000108, 3.74)","(0.000128, 4.356)",40.0,1.121176
18624,"(0.000108, 3.74)","(0.000135, 4.356)",50.0,1.122929
18625,"(0.000108, 3.74)","(0.000141, 4.356)",60.0,1.111176
18626,"(0.000108, 3.74)","(0.000148, 4.356)",70.0,1.099503
18627,"(0.000108, 3.74)","(0.000155, 4.356)",80.0,1.074943
18628,"(0.000108, 3.74)","(0.00016, 4.356)",90.0,1.057273
18629,"(0.000108, 3.74)","(0.000165, 4.356)",100.0,1.033799
18630,"(0.000108, 3.74)","(0.000168, 4.356)",110.0,1.016823
18631,"(0.000108, 3.74)","(0.000169, 4.356)",120.0,1.000109
18632,"(0.000108, 3.74)","(0.000168, 4.356)",130.0,0.983649
18633,"(0.000108, 3.74)","(0.000163, 4.356)",140.0,0.967433
18634,"(0.000108, 3.74)","(0.000156, 4.356)",150.0,0.956915
18635,"(0.000108, 3.74)","(0.000142, 4.356)",160.0,0.951915
18636,"(0.000108, 3.74)","(0.000129, 4.356)",170.0,0.941455
18637,"(0.000108, 3.74)","(0.000113, 4.356)",180.0,0.936455
18638,"(0.000108, 3.74)","(9.3e-05, 4.356)",190.0,0.931455
18639,"(0.000108, 3.74)","(7.5e-05, 4.356)",200.0,0.931915
18660,"(6e-05, 3.74)","(0.000106, 4.356)",10.0,1.008423
18661,"(6e-05, 3.74)","(0.000113, 4.356)",20.0,1.003423
18662,"(6e-05, 3.74)","(0.000121, 4.356)",30.0,0.998423
18663,"(6e-05, 3.74)","(0.000128, 4.356)",40.0,0.986667
18664,"(6e-05, 3.74)","(0.000135, 4.356)",50.0,-1.038245
18665,"(6e-05, 3.74)","(0.000141, 4.356)",60.0,-1.05649
18666,"(6e-05, 3.74)","(0.000148, 4.356)",70.0,-1.081358
18667,"(6e-05, 3.74)","(0.000155, 4.356)",80.0,-1.106225
18668,"(6e-05, 3.74)","(0.00016, 4.356)",90.0,-1.131093
18669,"(6e-05, 3.74)","(0.000165, 4.356)",100.0,-1.15596
18670,"(6e-05, 3.74)","(0.000168, 4.356)",110.0,-1.180828
18671,"(6e-05, 3.74)","(0.000169, 4.356)",120.0,-1.212318
18672,"(6e-05, 3.74)","(0.000168, 4.356)",130.0,-1.237185
18673,"(6e-05, 3.74)","(0.000163, 4.356)",140.0,-1.268675
18674,"(6e-05, 3.74)","(0.000156, 4.356)",150.0,-1.293543
18675,"(6e-05, 3.74)","(0.000142, 4.356)",160.0,-1.311788
18676,"(6e-05, 3.74)","(0.000129, 4.356)",170.0,-1.330033
18677,"(6e-05, 3.74)","(0.000113, 4.356)",180.0,-1.341656
18678,"(6e-05, 3.74)","(9.3e-05, 4.356)",190.0,-1.346656
18679,"(6e-05, 3.74)","(7.5e-05, 4.356)",200.0,-1.345033
18680,"(0.000106, 4.356)","(8.6e-05, 3.52)",10.0,1.054524
18681,"(0.000106, 4.356)","(9.1e-05, 3.52)",20.0,1.09559
18682,"(0.000106, 4.356)","(9.7e-05, 3.52)",30.0,1.126026
18683,"(0.000106, 4.356)","(0.000101, 3.52)",40.0,1.151053
18684,"(0.000106, 4.356)","(0.000103, 3.52)",50.0,1.153808
18685,"(0.000106, 4.356)","(0.000103, 3.52)",60.0,1.141053
18686,"(0.000106, 4.356)","(0.000102, 3.52)",70.0,1.120844
18687,"(0.000106, 4.356)","(9.8e-05, 3.52)",80.0,1.093758
18688,"(0.000106, 4.356)","(9.3e-05, 3.52)",90.0,1.06059
18689,"(0.000106, 4.356)","(8.7e-05, 3.52)",100.0,1.028788
18690,"(0.000106, 4.356)","(8e-05, 3.52)",110.0,1.004524
18691,"(0.000106, 4.356)","(7e-05, 3.52)",120.0,0.980936
18692,"(0.000106, 4.356)","(6.1e-05, 3.52)",130.0,0.957989
18693,"(0.000106, 4.356)","(5e-05, 3.52)",140.0,0.93565
18694,"(0.000106, 4.356)","(4e-05, 3.52)",150.0,-1.080618
18695,"(0.000106, 4.356)","(2.9e-05, 3.52)",160.0,-1.096854
18696,"(0.000106, 4.356)","(1.9e-05, 3.52)",170.0,-1.11309
18697,"(0.000106, 4.356)","(1.1e-05, 3.52)",180.0,-1.129326
18698,"(0.000106, 4.356)","(4e-06, 3.52)",190.0,-1.139944
18699,"(0.000106, 4.356)","(1e-06, 3.52)",200.0,-1.150562
18700,"(0.000165, 4.356)","(8.6e-05, 3.52)",10.0,1.077949
18701,"(0.000165, 4.356)","(9.1e-05, 3.52)",20.0,1.165
18702,"(0.000165, 4.356)","(9.7e-05, 3.52)",30.0,1.235
18703,"(0.000165, 4.356)","(0.000101, 3.52)",40.0,1.307684
18704,"(0.000165, 4.356)","(0.000103, 3.52)",50.0,1.365533
18705,"(0.000165, 4.356)","(0.000103, 3.52)",60.0,1.385663
18706,"(0.000165, 4.356)","(0.000102, 3.52)",70.0,1.380663
18707,"(0.000165, 4.356)","(9.8e-05, 3.52)",80.0,1.35881
18708,"(0.000165, 4.356)","(9.3e-05, 3.52)",90.0,1.337353
18709,"(0.000165, 4.356)","(8.7e-05, 3.52)",100.0,1.300575
18710,"(0.000165, 4.356)","(8e-05, 3.52)",110.0,1.272684
18711,"(0.000165, 4.356)","(7e-05, 3.52)",120.0,1.245556
18712,"(0.000165, 4.356)","(6.1e-05, 3.52)",130.0,1.219153
18713,"(0.000165, 4.356)","(5e-05, 3.52)",140.0,1.20027
18714,"(0.000165, 4.356)","(4e-05, 3.52)",150.0,1.181684
18715,"(0.000165, 4.356)","(2.9e-05, 3.52)",160.0,1.163386
18716,"(0.000165, 4.356)","(1.9e-05, 3.52)",170.0,1.158386
18717,"(0.000165, 4.356)","(1.1e-05, 3.52)",180.0,1.146842
18718,"(0.000165, 4.356)","(4e-06, 3.52)",190.0,1.141842
18719,"(0.000165, 4.356)","(1e-06, 3.52)",200.0,1.136842
18740,"(8.6e-05, 3.52)","(8e-05, 3.696)",10.0,1.036176
18741,"(8.6e-05, 3.52)","(8.3e-05, 3.696)",20.0,1.062727
18742,"(8.6e-05, 3.52)","(8.3e-05, 3.696)",30.0,1.077593
18743,"(8.6e-05, 3.52)","(8.3e-05, 3.696)",40.0,1.08625
18744,"(8.6e-05, 3.52)","(8.3e-05, 3.696)",50.0,1.088208
18745,"(8.6e-05, 3.52)","(8.4e-05, 3.696)",60.0,1.083208
18746,"(8.6e-05, 3.52)","(8.6e-05, 3.696)",70.0,1.064379
18747,"(8.6e-05, 3.52)","(8.8e-05, 3.696)",80.0,1.04589
18748,"(8.6e-05, 3.52)","(9.1e-05, 3.696)",90.0,1.021265
18749,"(8.6e-05, 3.52)","(9.4e-05, 3.696)",100.0,0.997337
18750,"(8.6e-05, 3.52)","(9.8e-05, 3.696)",110.0,0.980088
18751,"(8.6e-05, 3.52)","(0.000102, 3.696)",120.0,0.957241
18752,"(8.6e-05, 3.52)","(0.000107, 3.696)",130.0,0.940682
18753,"(8.6e-05, 3.52)","(0.000111, 3.696)",140.0,-1.081299
18754,"(8.6e-05, 3.52)","(0.000117, 3.696)",150.0,-1.091949
18755,"(8.6e-05, 3.52)","(0.000122, 3.696)",160.0,-1.108249
18756,"(8.6e-05, 3.52)","(0.000127, 3.696)",170.0,-1.124548
18757,"(8.6e-05, 3.52)","(0.000132, 3.696)",180.0,-1.135198
18758,"(8.6e-05, 3.52)","(0.000138, 3.696)",190.0,-1.145847
18759,"(8.6e-05, 3.52)","(0.000143, 3.696)",200.0,-1.156497
18760,"(2.9e-05, 3.52)","(8e-05, 3.696)",10.0,1.022778
18761,"(2.9e-05, 3.52)","(8.3e-05, 3.696)",20.0,1.035198
18762,"(2.9e-05, 3.52)","(8.3e-05, 3.696)",30.0,1.048218
18763,"(2.9e-05, 3.52)","(8.3e-05, 3.696)",40.0,1.049364
18764,"(2.9e-05, 3.52)","(8.3e-05, 3.696)",50.0,1.056871
18765,"(2.9e-05, 3.52)","(8.4e-05, 3.696)",60.0,1.051871
18766,"(2.9e-05, 3.52)","(8.6e-05, 3.696)",70.0,1.046871
18767,"(2.9e-05, 3.52)","(8.8e-05, 3.696)",80.0,1.035581
18768,"(2.9e-05, 3.52)","(9.1e-05, 3.696)",90.0,1.024364
18769,"(2.9e-05, 3.52)","(9.4e-05, 3.696)",100.0,1.013218
18770,"(2.9e-05, 3.52)","(9.8e-05, 3.696)",110.0,1.002143
18771,"(2.9e-05, 3.52)","(0.000102, 3.696)",120.0,0.985198
18772,"(2.9e-05, 3.52)","(0.000107, 3.696)",130.0,0.974326
18773,"(2.9e-05, 3.52)","(0.000111, 3.696)",140.0,0.957778
18774,"(2.9e-05, 3.52)","(0.000117, 3.696)",150.0,0.947099
18775,"(2.9e-05, 3.52)","(0.000122, 3.696)",160.0,0.936484
18776,"(2.9e-05, 3.52)","(0.000127, 3.696)",170.0,0.920435
18777,"(2.9e-05, 3.52)","(0.000132, 3.696)",180.0,-0.09
18778,"(2.9e-05, 3.52)","(0.000138, 3.696)",190.0,-1.100405
18779,"(2.9e-05, 3.52)","(0.000143, 3.696)",200.0,-1.105405
18800,"(0.000138, 3.696)","(0.000101, 2.86)",10.0,1.188182
18801,"(0.000138, 3.696)","(0.0001, 2.86)",20.0,1.286296
18802,"(0.000138, 3.696)","(9.9e-05, 2.86)",30.0,1.385
18803,"(0.000138, 3.696)","(9.8e-05, 2.86)",40.0,1.458873
18804,"(0.000138, 3.696)","(9.6e-05, 2.86)",50.0,1.507847
18805,"(0.000138, 3.696)","(9.5e-05, 2.86)",60.0,1.502847
18806,"(0.000138, 3.696)","(9.5e-05, 2.86)",70.0,1.497847
18807,"(0.000138, 3.696)","(9.7e-05, 2.86)",80.0,1.449362
18808,"(0.000138, 3.696)","(9.9e-05, 2.86)",90.0,1.393356
18809,"(0.000138, 3.696)","(0.000101, 2.86)",100.0,1.340728
18810,"(0.000138, 3.696)","(0.000104, 2.86)",110.0,1.299839
18811,"(0.000138, 3.696)","(0.000108, 2.86)",120.0,1.2525
18812,"(0.000138, 3.696)","(0.000111, 2.86)",130.0,1.215488
18813,"(0.000138, 3.696)","(0.000115, 2.86)",140.0,1.187485
18814,"(0.000138, 3.696)","(0.00012, 2.86)",150.0,1.15307
18815,"(0.000138, 3.696)","(0.000124, 2.86)",160.0,1.126897
18816,"(0.000138, 3.696)","(0.000129, 2.86)",170.0,1.108182
18817,"(0.000138, 3.696)","(0.000134, 2.86)",180.0,1.083184
18818,"(0.000138, 3.696)","(0.000139, 2.86)",190.0,1.065221
18819,"(0.000138, 3.696)","(0.000144, 2.86)",200.0,1.047541
18820,"(8.3e-05, 3.696)","(0.000101, 2.86)",10.0,1.14993
18821,"(8.3e-05, 3.696)","(0.0001, 2.86)",20.0,1.241908
18822,"(8.3e-05, 3.696)","(9.9e-05, 2.86)",30.0,1.276339
18823,"(8.3e-05, 3.696)","(9.8e-05, 2.86)",40.0,1.292
18824,"(8.3e-05, 3.696)","(9.6e-05, 2.86)",50.0,1.276587
18825,"(8.3e-05, 3.696)","(9.5e-05, 2.86)",60.0,1.261339
18826,"(8.3e-05, 3.696)","(9.5e-05, 2.86)",70.0,1.226538
18827,"(8.3e-05, 3.696)","(9.7e-05, 2.86)",80.0,1.183881
18828,"(8.3e-05, 3.696)","(9.9e-05, 2.86)",90.0,1.143406
18829,"(8.3e-05, 3.696)","(0.000101, 2.86)",100.0,1.10493
18830,"(8.3e-05, 3.696)","(0.000104, 2.86)",110.0,1.068288
18831,"(8.3e-05, 3.696)","(0.000108, 2.86)",120.0,1.033333
18832,"(8.3e-05, 3.696)","(0.000111, 2.86)",130.0,0.999935
18833,"(8.3e-05, 3.696)","(0.000115, 2.86)",140.0,0.974586
18834,"(8.3e-05, 3.696)","(0.00012, 2.86)",150.0,0.95
18835,"(8.3e-05, 3.696)","(0.000124, 2.86)",160.0,0.926135
18836,"(8.3e-05, 3.696)","(0.000129, 2.86)",170.0,-1.091098
18837,"(8.3e-05, 3.696)","(0.000134, 2.86)",180.0,-1.11439
18838,"(8.3e-05, 3.696)","(0.000139, 2.86)",190.0,-1.131585
18839,"(8.3e-05, 3.696)","(0.000144, 2.86)",200.0,-1.14878
18841,"(8.3e-05, 3.696)","(0.0001, 2.86)",20.0,1.251538
18844,"(8.3e-05, 3.696)","(9.6e-05, 2.86)",50.0,1.287
18852,"(8.3e-05, 3.696)","(0.000111, 2.86)",130.0,1.006895
18860,"(0.000101, 2.86)","(7.2e-05, 3.872)",10.0,1.040455
18861,"(0.000101, 2.86)","(7.5e-05, 3.872)",20.0,1.078757
18862,"(0.000101, 2.86)","(7.3e-05, 3.872)",30.0,1.100152
18863,"(0.000101, 2.86)","(6.9e-05, 3.872)",40.0,1.108834
18864,"(0.000101, 2.86)","(6.2e-05, 3.872)",50.0,1.117857
18865,"(0.000101, 2.86)","(5.6e-05, 3.872)",60.0,1.105802
18866,"(0.000101, 2.86)","(4.7e-05, 3.872)",70.0,1.093834
18867,"(0.000101, 2.86)","(4e-05, 3.872)",80.0,1.068434
18868,"(0.000101, 2.86)","(3.2e-05, 3.872)",90.0,1.043757
18869,"(0.000101, 2.86)","(2.4e-05, 3.872)",100.0,1.019767
18870,"(0.000101, 2.86)","(1.5e-05, 3.872)",110.0,0.996429
18871,"(0.000101, 2.86)","(9e-06, 3.872)",120.0,0.973708
18872,"(0.000101, 2.86)","(3e-06, 3.872)",130.0,0.957222
18873,"(0.000101, 2.86)","(2e-06, 3.872)",140.0,0.940989
18874,"(0.000101, 2.86)","(6e-06, 3.872)",150.0,-0.075
18875,"(0.000101, 2.86)","(1.1e-05, 3.872)",160.0,-1.085435
18876,"(0.000101, 2.86)","(1.5e-05, 3.872)",170.0,-1.09587
18877,"(0.000101, 2.86)","(2e-05, 3.872)",180.0,-1.106304
18878,"(0.000101, 2.86)","(2.5e-05, 3.872)",190.0,-1.116739
18879,"(0.000101, 2.86)","(2.9e-05, 3.872)",200.0,-1.127174
18880,"(9.9e-05, 2.86)","(7.2e-05, 3.872)",10.0,1.039693
18881,"(9.9e-05, 2.86)","(7.5e-05, 3.872)",20.0,1.070925
18882,"(9.9e-05, 2.86)","(7.3e-05, 3.872)",30.0,1.10476
18883,"(9.9e-05, 2.86)","(6.9e-05, 3.872)",40.0,1.113333
18884,"(9.9e-05, 2.86)","(6.2e-05, 3.872)",50.0,1.122239
18885,"(9.9e-05, 2.86)","(5.6e-05, 3.872)",60.0,1.110244
18886,"(9.9e-05, 2.86)","(4.7e-05, 3.872)",70.0,1.098333
18887,"(9.9e-05, 2.86)","(4e-05, 3.872)",80.0,1.07976
18888,"(9.9e-05, 2.86)","(3.2e-05, 3.872)",90.0,1.055
18889,"(9.9e-05, 2.86)","(2.4e-05, 3.872)",100.0,1.030925
18890,"(9.9e-05, 2.86)","(1.5e-05, 3.872)",110.0,1.0075
18891,"(9.9e-05, 2.86)","(9e-06, 3.872)",120.0,0.990562
18892,"(9.9e-05, 2.86)","(3e-06, 3.872)",130.0,0.968149
18893,"(9.9e-05, 2.86)","(2e-06, 3.872)",140.0,0.957473
18894,"(9.9e-05, 2.86)","(6e-06, 3.872)",150.0,0.941304
18895,"(9.9e-05, 2.86)","(1.1e-05, 3.872)",160.0,0.925376
18896,"(9.9e-05, 2.86)","(1.5e-05, 3.872)",170.0,-0.085
18897,"(9.9e-05, 2.86)","(2e-05, 3.872)",180.0,-1.095348
18898,"(9.9e-05, 2.86)","(2.5e-05, 3.872)",190.0,-1.100348
18899,"(9.9e-05, 2.86)","(2.9e-05, 3.872)",200.0,-1.110695
18900,"(0.000115, 2.86)","(7.2e-05, 3.872)",10.0,1.049054
18901,"(0.000115, 2.86)","(7.5e-05, 3.872)",20.0,1.091695
18902,"(0.000115, 2.86)","(7.3e-05, 3.872)",30.0,1.138846
18903,"(0.000115, 2.86)","(6.9e-05, 3.872)",40.0,1.154699
18904,"(0.000115, 2.86)","(6.2e-05, 3.872)",50.0,1.164024
18905,"(0.000115, 2.86)","(5.6e-05, 3.872)",60.0,1.166319
18906,"(0.000115, 2.86)","(4.7e-05, 3.872)",70.0,1.139699
18907,"(0.000115, 2.86)","(4e-05, 3.872)",80.0,1.120714
18908,"(0.000115, 2.86)","(3.2e-05, 3.872)",90.0,1.102059
18909,"(0.000115, 2.86)","(2.4e-05, 3.872)",100.0,1.07069
18910,"(0.000115, 2.86)","(1.5e-05, 3.872)",110.0,1.046695
18911,"(0.000115, 2.86)","(9e-06, 3.872)",120.0,1.023333
18912,"(0.000115, 2.86)","(3e-06, 3.872)",130.0,1.006429
18913,"(0.000115, 2.86)","(2e-06, 3.872)",140.0,0.995574
18914,"(0.000115, 2.86)","(6e-06, 3.872)",150.0,0.979054
18915,"(0.000115, 2.86)","(1.1e-05, 3.872)",160.0,0.968387
18916,"(0.000115, 2.86)","(1.5e-05, 3.872)",170.0,0.952234
18917,"(0.000115, 2.86)","(2e-05, 3.872)",180.0,0.941746
18918,"(0.000115, 2.86)","(2.5e-05, 3.872)",190.0,0.936746
18919,"(0.000115, 2.86)","(2.9e-05, 3.872)",200.0,0.931746
18920,"(7.5e-05, 3.872)","(8e-05, 3.696)",10.0,1.055976
18921,"(7.5e-05, 3.872)","(8.3e-05, 3.696)",20.0,1.105385
18922,"(7.5e-05, 3.872)","(8.3e-05, 3.696)",30.0,1.152785
18923,"(7.5e-05, 3.872)","(8.3e-05, 3.696)",40.0,1.188333
18924,"(7.5e-05, 3.872)","(8.3e-05, 3.696)",50.0,1.217857
18925,"(7.5e-05, 3.872)","(8.4e-05, 3.696)",60.0,1.240073
18926,"(7.5e-05, 3.872)","(8.6e-05, 3.696)",70.0,1.253889
18927,"(7.5e-05, 3.872)","(8.8e-05, 3.696)",80.0,1.194043
18928,"(7.5e-05, 3.872)","(9.1e-05, 3.696)",90.0,1.146781
18929,"(7.5e-05, 3.872)","(9.4e-05, 3.696)",100.0,1.11
18930,"(7.5e-05, 3.872)","(9.8e-05, 3.696)",110.0,1.067581
18931,"(7.5e-05, 3.872)","(0.000102, 3.696)",120.0,1.03434
18932,"(7.5e-05, 3.872)","(0.000107, 3.696)",130.0,1.002485
18933,"(7.5e-05, 3.872)","(0.000111, 3.696)",140.0,0.971916
18934,"(7.5e-05, 3.872)","(0.000117, 3.696)",150.0,0.942544
18935,"(7.5e-05, 3.872)","(0.000122, 3.696)",160.0,-1.085747
18936,"(7.5e-05, 3.872)","(0.000127, 3.696)",170.0,-1.107989
18937,"(7.5e-05, 3.872)","(0.000132, 3.696)",180.0,-1.13023
18938,"(7.5e-05, 3.872)","(0.000138, 3.696)",190.0,-1.146724
18939,"(7.5e-05, 3.872)","(0.000143, 3.696)",200.0,-1.163218
18940,"(9e-06, 3.872)","(8e-05, 3.696)",10.0,-0.005
18941,"(9e-06, 3.872)","(8.3e-05, 3.696)",20.0,-0.01
18942,"(9e-06, 3.872)","(8.3e-05, 3.696)",30.0,-0.015
18943,"(9e-06, 3.872)","(8.3e-05, 3.696)",40.0,-1.037241
18944,"(9e-06, 3.872)","(8.3e-05, 3.696)",50.0,-1.093966
18945,"(9e-06, 3.872)","(8.4e-05, 3.696)",60.0,-1.15069
18946,"(9e-06, 3.872)","(8.6e-05, 3.696)",70.0,-1.198793
18947,"(9e-06, 3.872)","(8.8e-05, 3.696)",80.0,-1.255517
18948,"(9e-06, 3.872)","(9.1e-05, 3.696)",90.0,-1.303621
18949,"(9e-06, 3.872)","(9.4e-05, 3.696)",100.0,-1.343103
18950,"(9e-06, 3.872)","(9.8e-05, 3.696)",110.0,-1.391207
18951,"(9e-06, 3.872)","(0.000102, 3.696)",120.0,-1.43069
18952,"(9e-06, 3.872)","(0.000107, 3.696)",130.0,-1.470172
